Code_Postal;Rue;Rue_complement;Ville;Département;latitude;longitude;result_label;result_score;result_type;result_id;result_housenumber;result_name;result_street;result_postcode;result_city;result_context;result_citycode;Geoloc2
"58400";"CHAULGNES";;"RAVAU";"NIEVRE";"47.180298";"3.097884";"Rue de Chaulgnes 58400 Raveau";"0.48";"street";"58220_0062_86da59";;"Rue de Chaulgnes";;"58400";"Raveau";"58, NiÃ¨vre, Bourgogne-Franche-ComtÃ© (Bourgogne)";"58220";"47.121654,3.09603"
"97419";"RESIDENCE COROSSOL ";;"LA POSSESSION";"REUNION";"-20.946082";"55.340367";"Impasse des Corossols 97419 La Possession";"0.48";"street";"97408_XXXX_4960f8";;"Impasse des Corossols";;"97419";"La Possession";"974, La RÃ©union";"97408";
"97439";"PITON SAINTE ROSE";;"SAINTE-ROSE";"REUNION";"-21.15885";"55.819704";"Le Piton 97439 Sainte-Rose";"0.48";"street";"97419_B170_4f3f7f";;"Le Piton";;"97439";"Sainte-Rose";"974, La RÃ©union";"97419";
"97436";"APT 19 137 CHE DUBUISSON";;"SAINT-LEU";"REUNION";"-21.172936";"55.296896";"Chemin Dubuisson 97436 Saint-Leu";"0.48";"street";"97413_XXXX_5ff286";;"Chemin Dubuisson";;"97436";"Saint-Leu";"974, La RÃ©union";"97413";
"97460";"15 RUE JACQUES PREVERT APT 22";;"SAINT-PAUL";"REUNION";"50.369111";"3.564269";"15 Rue Jacques PrÃ©vert 59880 Saint-Saulve";"0.48";"housenumber";"ADRNIVX_0000000267230045";"15";"Rue Jacques PrÃ©vert";;"59880";"Saint-Saulve";"59, Nord, Hauts-de-France (Nord-Pas-de-Calais)";"59544";
"97490";"20 RUE HIPPOLYTE FOUCQUE";"RESIDENCE CONSEIL GENERAL";"SAINT-DENIS";"REUNION";"-20.89914";"55.486487";"20 Avenue Hippolyte Foucque 97490 Saint-Denis";"0.48";"housenumber";"ADRNIVX_0000001402401130";"20";"Avenue Hippolyte Foucque";;"97490";"Saint-Denis";"974, La RÃ©union";"97411";
"97413";"20 RUE DIU CAP PALMISTE ROUGE ";;"CILAOS";"REUNION";"-21.169912";"55.477252";"Le Palmiste Rouge 97413 Cilaos";"0.48";"locality";"97424_XXXX_7f23a9";;"Le Palmiste Rouge";;"97413";"Cilaos";"974, La RÃ©union";"97424";
"97434";"PL LES COQUILLAGES";;"SAINT GILLES";"REUNION";"-21.029393";"55.227721";"Place des Coquillages 97434 Saint-Paul";"0.48";"street";"97415_XXXX_a983cf";;"Place des Coquillages";;"97434";"Saint-Paul";"974, La RÃ©union";"97415";
"97400";"RESIDENCE LES ARUMS ";;"SAINT-DENIS";"REUNION";"-20.899523";"55.468173";"Impasse des Arums 97400 Saint-Denis";"0.48";"street";"97411_XXXX_e64329";;"Impasse des Arums";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";
"97490";"CENTRE D AFFAIRES EUDOXIE NONGE  13A A";;"SAINT-DENIS";"REUNION";"-20.897927";"55.494197";"Avenue Eudoxie Nonge 97490 Saint-Denis";"0.47";"street";"97411_XXXX_3fb5b6";;"Avenue Eudoxie Nonge";;"97490";"Saint-Denis";"974, La RÃ©union";"97411";
"97434";"151 RUE DU GENERAL DE GAULLE ST GILLES";;"SAINT-PAUL";"REUNION";"46.695983";"-1.938079";"Rue du GÃ©nÃ©ral de Gaulle 85800 Saint-Gilles-Croix-de-Vie";"0.47";"street";"85222_0780_bf2b4a";;"Rue du GÃ©nÃ©ral de Gaulle";;"85800";"Saint-Gilles-Croix-de-Vie";"85, VendÃ©e, Pays-de-la-Loire";"85222";
"97420";"SIDR";;"LE PORT";"REUNION";"-20.946123";"55.304287";"Le Port";"0.47";"municipality";"97407";;"Le Port";;"97420";"Le Port";"974, La RÃ©union";"97407";
"97420";"RIVIERE DES GALETS 70 RUE JEAN GIONO";;"LE PORT";"REUNION";"-20.961248";"55.314606";"70 Rue Jean Giono 97420 Le Port";"0.47";"housenumber";"ADRNIVX_0000001401846301";"70";"Rue Jean Giono";;"97420";"Le Port";"974, La RÃ©union";"97407";
"97490";"LES OLYMPIADES  APPT 57  BAT A";;"SAINT-DENIS";"REUNION";"-20.904154";"55.481307";"Rue des Olympiades 97490 Saint-Denis";"0.47";"street";"97411_XXXX_a64a47";;"Rue des Olympiades";;"97490";"Saint-Denis";"974, La RÃ©union";"97411";
"97744";"CS 92003 ";;"SAINT DENIS";"REUNION";"-20.943522";"55.448016";"Saint-Denis";"0.47";"municipality";"97411";;"Saint-Denis";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";
"97410";"2A LES FRANCOLINS LOT 18 ET 19";;"SAINT-PIERRE";"REUNION";"-21.312457";"55.493952";"Rue des Francolins 97410 Saint-Pierre";"0.47";"street";"97416_1662_3a2048";;"Rue des Francolins";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";
"97480";"LES LIANES";;"SAINT-JOSEPH";"REUNION";"-21.377875";"55.649029";"Chemin Lianes CafÃ© 97480 Saint-Joseph";"0.47";"street";"97412_XXXX_1989db";;"Chemin Lianes CafÃ©";;"97480";"Saint-Joseph";"974, La RÃ©union";"97412";
"97435";"VILLELE ";;"SAINT-PAUL";"REUNION";"-21.06085";"55.264387";"Chemin Carosse (villele) 97435 Saint-Paul";"0.47";"street";"97415_XXXX_aabc54";;"Chemin Carosse (villele)";;"97435";"Saint-Paul";"974, La RÃ©union";"97415";"-21.055729,55.261801"
"97441";"25 RUE DES JONES";;"SAINTE-SUZANNE";"REUNION";"-20.930561";"55.63774";"Rue des Artisans 97441 Sainte-Suzanne";"0.47";"street";"97420_0587_122046";;"Rue des Artisans";;"97441";"Sainte-Suzanne";"974, La RÃ©union";"97420";
"97435";"VILLELE ";;"SAINT-PAUL";"REUNION";"-21.06085";"55.264387";"Chemin Carosse (villele) 97435 Saint-Paul";"0.47";"street";"97415_XXXX_aabc54";;"Chemin Carosse (villele)";;"97435";"Saint-Paul";"974, La RÃ©union";"97415";"-21.055729,55.261801"
"97435";"VILLELE";;"SAINT-PAUL";"REUNION";"-21.06085";"55.264387";"Chemin Carosse (villele) 97435 Saint-Paul";"0.47";"street";"97415_XXXX_aabc54";;"Chemin Carosse (villele)";;"97435";"Saint-Paul";"974, La RÃ©union";"97415";"-21.055729,55.261801"
"25000";"25700 VALENTIGNEY";;"BESANCON";"DOUBS";"47.465645";"6.839567";"Rue du Doubs 25700 Valentigney";"0.47";"street";"25580_0470_a9b6f5";;"Rue du Doubs";;"25700";"Valentigney";"25, Doubs, Bourgogne-Franche-ComtÃ© (Franche-ComtÃ©)";"25580";
"97470";"RESIDENCE HELIERS APT 358";;"SAINT BENOIT";"REUNION";"-21.048143";"55.718078";"RÃ©sidence AlphÃ©e 97470 Saint-BenoÃ®t";"0.47";"locality";"97410_XXXX_d11ba0";;"RÃ©sidence AlphÃ©e";;"97470";"Saint-BenoÃ®t";"974, La RÃ©union";"97410";
"97442";"BASSE VALLEE RESIDENCE COCO VANILLE";;"SAINT-PHILIPPE";"REUNION";"-21.371418";"55.711827";"Route Nationale 2 Basse VallÃ©e 97442 Saint-Philippe";"0.46";"street";"97417_XXXX_42d50e";;"Route Nationale 2 Basse VallÃ©e";;"97442";"Saint-Philippe";"974, La RÃ©union";"97417";
"97438";"CENTRE COMMERCIAL DUPARC ";;"SAINTE-MARIE";"REUNION";"-20.901129";"55.522706";"CITE DUPARC 97438 Sainte-Marie";"0.46";"locality";"97418_XXXX_4f26d1";;"CITE DUPARC";;"97438";"Sainte-Marie";"974, La RÃ©union";"97418";
"97419";"RES SAINTE MAXIME";;"LA POSSESSION";"REUNION";"-20.965529";"55.327409";"Chemin Saint-Alme 97419 La Possession";"0.46";"street";"97408_XXXX_3c3d37";;"Chemin Saint-Alme";;"97419";"La Possession";"974, La RÃ©union";"97408";
"97422";"LOT BARRAGE";;"SAINT-PAUL";"REUNION";"-21.099881";"55.275772";"Le Barrage 97460 Saint-Paul";"0.46";"locality";"97415_XXXX_9556f6";;"Le Barrage";;"97460";"Saint-Paul";"974, La RÃ©union";"97415";
"97435";"LOTISSEMENT FERRERE";;"SAINT-PAUL";"REUNION";"-21.06398";"55.306014";"Chemin FerrÃ¨re 97435 Saint-Paul";"0.46";"street";"97415_XXXX_ab60c9";;"Chemin FerrÃ¨re";;"97435";"Saint-Paul";"974, La RÃ©union";"97415";"-21.064282,55.306394"
"97430";"APPT 1";"TROIS MARES
";"LE TAMPON";"REUNION";"-21.251211";"55.507846";"Chemin Pouvin Trois Mares 97430 Le Tampon";"0.46";"street";"97422_XXXX_4d647b";;"Chemin Pouvin Trois Mares";;"97430";"Le Tampon";"974, La RÃ©union";"97422";
"97436";"32 CHE DUGUET";;"SAINT-LEU";"REUNION";"-21.161549";"55.309969";"Chemin Duguet 97416 Saint-Leu";"0.46";"street";"97413_XXXX_9ed876";;"Chemin Duguet";;"97416";"Saint-Leu";"974, La RÃ©union";"97413";
"97490";"LES PARALLELES ";;"SAINT-DENIS";"REUNION";"-20.933604";"55.492305";"Route Jules Reydellet 97490 Saint-Denis";"0.45";"street";"97411_XXXX_68e798";;"Route Jules Reydellet";;"97490";"Saint-Denis";"974, La RÃ©union";"97411";
"97410";"RES LILA APPT 36";;"SAINT-PIERRE";"REUNION";"-21.314354";"55.477472";"AllÃ©e des Lilas 97410 Saint-Pierre";"0.45";"street";"97416_XXXX_c11f61";;"AllÃ©e des Lilas";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";
"29400";"2 RUE DU 19 MARS 1962";;"PLOUGOURVEST";"FINISTERE";"47.988823";"-4.110981";"2 Rue du 19 Mars 1962 29000 Quimper";"0.45";"housenumber";"ADRNIVX_0000000266370031";"2";"Rue du 19 Mars 1962";;"29000";"Quimper";"29, FinistÃ¨re, Bretagne";"29232";"48.507987,-4.085717"
"97490";"LA BRETAGNE  123 CHE DUFOURG LES HAUTS";;"SAINT-DENIS";"REUNION";"-20.933049";"55.447078";"Chemin Dufourg les Bas 97490 Saint-Denis";"0.45";"street";"97411_XXXX_f64d92";;"Chemin Dufourg les Bas";;"97490";"Saint-Denis";"974, La RÃ©union";"97411";
"97410";"HLM MOUTARDIERS BAT G APPT 811";;"SAINT-PIERRE";"REUNION";"-21.332249";"55.472938";"CitÃ© les Moutardiers 97410 Saint-Pierre";"0.45";"street";"97416_A078_0cbb35";;"CitÃ© les Moutardiers";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";
"18200";"18270 CULAN";;"SAINT AMAND MONTROND";"CHER";"46.550019";"2.351025";"Route de Saint-Amand 18270 Culan";"0.45";"street";"18083_XXXX_cc2842";;"Route de Saint-Amand";;"18270";"Culan";"18, Cher, Centre-Val de Loire";"18083";
"97400";"APPT 16 RES BARBADE BELLEPIERRE";;"SAINT-DENIS";"REUNION";"-20.903511";"55.442216";"CitÃ© les Horizons Bellepierre 97400 Saint-Denis";"0.45";"street";"97411_A226_8d3f69";;"CitÃ© les Horizons Bellepierre";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";
"97400";"RES LE BARACHOIS LOCAL 5";;"SAINT-DENIS";"REUNION";"-20.873904";"55.447057";"Place du Vingt DÃ©cembre 1848 97400 Saint-Denis";"0.45";"street";"97411_XXXX_9c7ad6";;"Place du Vingt DÃ©cembre 1848";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";
"97460";"RESIDENCE LES AMANDIERS";;"SAINT-PAUL";"REUNION";"14.623654";"-61.076646";"RÃ©sidence les Amandiers 97200 Fort-de-France";"0.45";"locality";"97209_XXXX_364a02";;"RÃ©sidence les Amandiers";;"97200";"Fort-de-France";"972, Martinique";"97209";
"82700";"MONTECH";;"BRESSOLS";"TARN-ET-GARONNE";"43.94863";"1.255353";"Route de Bressols 82700 Montech";"0.45";"street";"82125_XXXX_58de03";;"Route de Bressols";;"82700";"Montech";"82, Tarn-et-Garonne, Occitanie (Midi-PyrÃ©nÃ©es)";"82125";"43.953769,1.226208"
"77000";"77290 MITRY MORY";;"MELUN";"SEINE ET MARNE";"48.960478";"2.59066";"Place de Melun 77290 Mitry-Mory";"0.44";"street";"77294_XXXX_04aa73";;"Place de Melun";;"77290";"Mitry-Mory";"77, Seine-et-Marne, ÃŽle-de-France";"77294";
"97430";"PONT D YVES";;"LE TAMPON";"REUNION";"-21.234023";"55.505655";"Impasse des CamÃ©lias 97430 Le Tampon";"0.44";"street";"97422_XXXX_f7a553";;"Impasse des CamÃ©lias";;"97430";"Le Tampon";"974, La RÃ©union";"97422";
"22300";"11 HENT LANN DOST ";;"LANNION";"COTES-DU-NORD";"48.762804";"-3.480912";"Hent Lann 22300 Lannion";"0.44";"street";"22113_XXXX_a7b9a0";;"Hent Lann";;"22300";"Lannion";"22, CÃ´tes-d'Armor, Bretagne";"22113";"48.704357,-3.560157"
"12100";"12100 MILLAU";"5 AVENUE DE VERDUN";"CREISSELS";"AVEYRON";"44.090907";"3.072679";"Route de Creissels 12100 Millau";"0.44";"street";"12145_XXXX_d01182";;"Route de Creissels";;"12100";"Millau";"12, Aveyron, Occitanie (Midi-PyrÃ©nÃ©es)";"12145";"44.110288,3.071091"
"97430";"ZAC PAUL BADRE ";;"LE TAMPON";"REUNION";"-21.271497";"55.518412";"Rue FrÃ©dÃ©ric Badre 97430 Le Tampon";"0.44";"street";"97422_0930_0b0ddb";;"Rue FrÃ©dÃ©ric Badre";;"97430";"Le Tampon";"974, La RÃ©union";"97422";
"97490";"CITE DES ANANAS LE MOUFIA ";;"SAINT-DENIS";"REUNION";"-20.90753";"55.4896";"Rue de la CitÃ© Roland Garros 97490 Saint-Denis";"0.44";"street";"97411_1196_a6b20a";;"Rue de la CitÃ© Roland Garros";;"97490";"Saint-Denis";"974, La RÃ©union";"97411";
"97424";"ZAC PORTAIL";;"SAINT-LEU";"REUNION";"-21.218241";"55.29985";"Le Portail 97436 Saint-Leu";"0.44";"street";"97413_B054_8e371b";;"Le Portail";;"97436";"Saint-Leu";"974, La RÃ©union";"97413";
"97424";"122 CHE DES TAMARINS";;"SAINT-LEU";"REUNION";"-21.213491";"55.298747";"Chemin Tamarin 97424 Saint-Leu";"0.44";"street";"97413_XXXX_ae12e3";;"Chemin Tamarin";;"97424";"Saint-Leu";"974, La RÃ©union";"97413";"-21.219679,55.302881"
"74140";"74140 DOUVAINE";;"MESSERY";"HAUTE SAVOIE";"46.368272";"6.322991";"Route de Messery 74140 Yvoire";"0.44";"street";"74315_XXXX_4cbde1";;"Route de Messery";;"74140";"Yvoire";"74, Haute-Savoie, Auvergne-RhÃ´ne-Alpes (RhÃ´ne-Alpes)";"74315";"46.308892,6.298393"
"97430";"PONT D YVES";;"LE TAMPON";"REUNION";"-21.234023";"55.505655";"Impasse des CamÃ©lias 97430 Le Tampon";"0.44";"street";"97422_XXXX_f7a553";;"Impasse des CamÃ©lias";;"97430";"Le Tampon";"974, La RÃ©union";"97422";
"97434";"106 RES TERRASSES DE BOUCAN";;"SAINT-PAUL";"REUNION";"-21.031614";"55.227572";"Terrasse de Boucan Canot 97460 Saint-Paul";"0.44";"locality";"97415_XXXX_a369c7";;"Terrasse de Boucan Canot";;"97460";"Saint-Paul";"974, La RÃ©union";"97415";
"77000";"77620 EGREVILLE ";;"MELUN";"SEINE ET MARNE";"48.175336";"2.872214";"Rue Saint-Martin 77620 Ã‰greville";"0.43";"street";"77168_XXXX_5ce598";;"Rue Saint-Martin";;"77620";"Ã‰greville";"77, Seine-et-Marne, ÃŽle-de-France";"77168";
"97462";"BP 50067";;"SAINT-DENIS";"REUNION";"-20.943522";"55.448016";"Saint-Denis";"0.43";"municipality";"97411";;"Saint-Denis";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";
"73310";"73310 CHANAZ";;"CHINDRIEUX";"SAVOIE";"45.812337";"5.848514";"Chaudieu 73310 Chindrieux";"0.43";"street";"73085_B059_c35295";;"Chaudieu";;"73310";"Chindrieux";"73, Savoie, Auvergne-RhÃ´ne-Alpes (RhÃ´ne-Alpes)";"73085";"45.804427,5.803038"
"28000";"28140 BAZOCHES EN DUNOIS";;"CHARTRES";"EURE ET LOIRE";"48.101895";"1.567406";"Rue des Ã‰coles 28140 Bazoches-en-Dunois";"0.43";"street";"28028_0050_4fe5e8";;"Rue des Ã‰coles";;"28140";"Bazoches-en-Dunois";"28, Eure-et-Loir, Centre-Val de Loire";"28028";
"31400";"27848";;"TOULOUSE";"HAUTE GARONNE";"43.604268";"1.441019";"Toulouse";"0.43";"municipality";"31555_31400";;"Toulouse";;"31400";"Toulouse";"31, Haute-Garonne, Occitanie (Midi-PyrÃ©nÃ©es)";"31555";
"78008";"9 RUE DE BERRI";;"VERSAILLES";"YVELINES";"48.802371";"2.159257";"Rue du Berry 78000 Versailles";"0.43";"street";"78646_XXXX_7665d6";;"Rue du Berry";;"78000";"Versailles";"78, Yvelines, ÃŽle-de-France";"78646";
"97460";"LA PLAINE SAINT PAUL";;"SAINT-PAUL";"REUNION";"-21.05408";"55.28842";"Chemin Bosse (la plaine) 97460 Saint-Paul";"0.43";"street";"97415_XXXX_3e3e85";;"Chemin Bosse (la plaine)";;"97460";"Saint-Paul";"974, La RÃ©union";"97415";
"26300";"26380 PEYRINS ";"LES SABLES NORD ";"ALIXAN BOURG DE PEAGE";"DROMES";"45.013852";"5.040344";"Route d'Alixan 26300 Bourg-de-PÃ©age";"0.43";"street";"26057_XXXX_f699a8";;"Route d'Alixan";;"26300";"Bourg-de-PÃ©age";"26, DrÃ´me, Auvergne-RhÃ´ne-Alpes (RhÃ´ne-Alpes)";"26057";
"67200";"67203 OBERSCHAEFFOLSHEIM";;"STRASBOURG";"BAS RHIN";"48.58474";"7.647696";"Oberschaeffolsheim";"0.43";"municipality";"67350";;"Oberschaeffolsheim";;"67203";"Oberschaeffolsheim";"67, Bas-Rhin, Grand-Est (Alsace)";"67350";
"97438";"RESIDENCE BISQUINE";;"SAINTE-MARIE";"REUNION";"-20.952212";"55.519095";"Rue Ravine Rose 97438 Sainte-Marie";"0.43";"street";"97418_0176_7e226d";;"Rue Ravine Rose";;"97438";"Sainte-Marie";"974, La RÃ©union";"97418";
"97440";"98 CENTRE COMMERCIAL ";;"SAINT-ANDRE";"REUNION";"-21.326564";"55.47114";"CENTRE COMMERCIAL PLEIN SUD 97410 Saint-Pierre";"0.43";"locality";"97416_XXXX_5e4dd3";;"CENTRE COMMERCIAL PLEIN SUD";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";"-20.962276,55.652473"
"97434";"148 CD 9 DE LA MONTEE PANON";;"SAINT-PAUL";"REUNION";"-21.117371";"55.269779";"Cd 9 de la MontÃ©e Panon 97426 Les Trois-Bassins";"0.43";"street";"97423_0180_b43024";;"Cd 9 de la MontÃ©e Panon";;"97426";"Les Trois-Bassins";"974, La RÃ©union";"97423";
"60000";"60140 LIANCOURT";;"BEAUVAIS";"OISE";"49.336057";"2.465063";"Rue Boileau 60140 Liancourt";"0.43";"street";"60360_XXXX_4e37fe";;"Rue Boileau";;"60140";"Liancourt";"60, Oise, Hauts-de-France (Picardie)";"60360";
"64200";"64200 BIARRITZ";;"ARCANGUES";"PYRENEES ATLANTI";"43.455779";"-1.540996";"Route d'Arcangues 64200 Biarritz";"0.43";"street";"64122_XXXX_41949a";;"Route d'Arcangues";;"64200";"Biarritz";"64, PyrÃ©nÃ©es-Atlantiques, Nouvelle-Aquitaine (Aquitaine)";"64122";"43.47144,-1.555106"
"97490";"BELLEVUE LA BRETAGNE";;"SAINT-DENIS";"REUNION";"47.819596";"-1.675069";"Bellevue 35470 Bain-de-Bretagne";"0.43";"street";"35012_B021_07404f";;"Bellevue";;"35470";"Bain-de-Bretagne";"35, Ille-et-Vilaine, Bretagne";"35012";
"85400";"85450 MOREILLES ";;"LUCON";"VENDEE";"46.438219";"-1.104575";"La Bonde 85450 Moreilles";"0.43";"street";"85149_B006_7632c8";;"La Bonde";;"85450";"Moreilles";"85, VendÃ©e, Pays-de-la-Loire";"85149";
"97436";"LA CHALOUPE";;"SAINT-LEU";"REUNION";"-21.174017";"55.287021";"Rue du Lagon 97436 Saint-Leu";"0.43";"street";"97413_0590_299f2d";;"Rue du Lagon";;"97436";"Saint-Leu";"974, La RÃ©union";"97413";
"97433";"HELL BOURG";;"SALAZIE";"REUNION";"-21.028635";"55.538682";"Rue Georges Pompidou, HELL BOURG 97433 Salazie";"0.43";"street";"97421_0240B260_8b1c50";;"Rue Georges Pompidou, HELL BOURG";;"97433";"Salazie";"974, La RÃ©union";"97421";
"89140";"19 AVENUE CHARLES MAZIERE";;"VINNEUF";"YONNE";"48.334558";"3.162112";"19 Rue Charles MaziÃ¨res 89140 Courlon-sur-Yonne";"0.43";"housenumber";"ADRNIVX_0000000329288709";"19";"Rue Charles MaziÃ¨res";;"89140";"Courlon-sur-Yonne";"89, Yonne, Bourgogne-Franche-ComtÃ© (Bourgogne)";"89124";"48.334558,3.162112"
"83430";"83430 VILLETANEUSE";;"ST-MANDRIER/MER";"VAUCLUSE";"43.076556";"5.927594";"Le Village 83430 Saint-Mandrier-sur-Mer";"0.43";"street";"83153_B015_fef11a";;"Le Village";;"83430";"Saint-Mandrier-sur-Mer";"83, Var, Provence-Alpes-CÃ´te d'Azur";"83153";
"97440";"LOT POIVRIER ";;"SAINT-ANDRE";"REUNION";"-20.956991";"55.654932";"Saint-AndrÃ©";"0.43";"municipality";"97409";;"Saint-AndrÃ©";;"97440";"Saint-AndrÃ©";"974, La RÃ©union";"97409";
"94659";"7 RUE ERNEST FLAMMARION";;"RUNGIS";"VAL DE MARNE";"48.765643";"2.356975";"7 Rue Ernest Flammarion 94550 Chevilly-Larue";"0.43";"housenumber";"ADRNIVX_0000000271009503";"7";"Rue Ernest Flammarion";;"94550";"Chevilly-Larue";"94, Val-de-Marne, ÃŽle-de-France";"94021";
"97420";"LOGEMENT 223 RUE PLAINE DES GALETS";;"LE PORT";"REUNION";"-20.951156";"55.286489";"Rue de Copenhague, ZAC PLAINE DES GALETS 97420 Le Port";"0.43";"street";"97407_1242B047_3ad092";;"Rue de Copenhague, ZAC PLAINE DES GALETS";;"97420";"Le Port";"974, La RÃ©union";"97407";
"60000";"60140 LIANCOURT";;"BEAUVAIS";"OISE";"49.336057";"2.465063";"Rue Boileau 60140 Liancourt";"0.43";"street";"60360_XXXX_4e37fe";;"Rue Boileau";;"60140";"Liancourt";"60, Oise, Hauts-de-France (Picardie)";"60360";
"97490";"APT 60 RESIDENCE DOMAINE DES LATANIERS";;"SAINT-DENIS";"REUNION";"-20.886562";"55.462504";"Rue des Lataniers 97400 Saint-Denis";"0.42";"street";"97411_0750_f0b193";;"Rue des Lataniers";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";
"97416";"LA CHALOUPE SAINT LEU ";;"SAINT-LEU";"REUNION";"-21.173303";"55.306338";"L'Etang Saint-Leu 97416 Saint-Leu";"0.42";"locality";"97413_XXXX_ea3495";;"L'Etang Saint-Leu";;"97416";"Saint-Leu";"974, La RÃ©union";"97413";
"12000";"12390 GOUTRENS";;"RODEZ";"AVEYRON";"44.439068";"2.320875";"Roucayrols 12390 Goutrens";"0.42";"street";"12111_B310_a5e53e";;"Roucayrols";;"12390";"Goutrens";"12, Aveyron, Occitanie (Midi-PyrÃ©nÃ©es)";"12111";
"97418";"LOT LES CALCEDOINES";;"LE TAMPON";"REUNION";"-21.235693";"55.564109";"Chemin de la Concession les Bas 97418 Le Tampon";"0.42";"street";"97422_XXXX_0a0ab2";;"Chemin de la Concession les Bas";;"97418";"Le Tampon";"974, La RÃ©union";"97422";
"73000";"LES TERRASSES DU PAR";;"CHAMBERY";"SAVOIE";"45.56799";"5.922821";"Avenue des Ducs de Savoie 73000 ChambÃ©ry";"0.42";"street";"73065_XXXX_faa124";;"Avenue des Ducs de Savoie";;"73000";"ChambÃ©ry";"73, Savoie, Auvergne-RhÃ´ne-Alpes (RhÃ´ne-Alpes)";"73065";
"97441";"72 B RUE LOUIS HOAREAU";;"SAINTE-SUZANNE";"REUNION";"-20.925221";"55.573283";"AllÃ©e Frantz Hoareau 97441 Sainte-Suzanne";"0.42";"street";"97420_XXXX_b614b0";;"AllÃ©e Frantz Hoareau";;"97441";"Sainte-Suzanne";"974, La RÃ©union";"97420";
"97470";"1 C";;"SAINT-BENOIT";"REUNION";"-21.044391";"55.719886";"Lotissement Duhal 1 97470 Saint-BenoÃ®t";"0.42";"locality";"97410_XXXX_2429b4";;"Lotissement Duhal 1";;"97470";"Saint-BenoÃ®t";"974, La RÃ©union";"97410";
"27000";"27170 BEAUMONTEL ";;"EVREUX";"EURE";"49.088155";"0.765543";"Beaumontel";"0.42";"municipality";"27050";;"Beaumontel";;"27170";"Beaumontel";"27, Eure, Normandie (Haute-Normandie)";"27050";
"97438";"RESIDENCE  SAINTE MARINE APT 5";;"SAINTE-MARIE";"REUNION";"-20.897896";"55.544553";"Avenue de Maperine 97438 Sainte-Marie";"0.42";"street";"97418_XXXX_3fe9d5";;"Avenue de Maperine";;"97438";"Sainte-Marie";"974, La RÃ©union";"97418";
"34000";"34267 MONTPELLIER";;"MONTPELLIER";"HERAULT";"43.631655";"3.43706";"Avenue de Montpellier 34800 Clermont-l'HÃ©rault";"0.42";"street";"34079_XXXX_822eb4";;"Avenue de Montpellier";;"34800";"Clermont-l'HÃ©rault";"34, HÃ©rault, Occitanie (Languedoc-Roussillon)";"34079";
"69003";"108 BLD PINEL";;"LYON";"RHONE";"45.748025";"4.89638";"Boulevard Pinel 69003 Lyon";"0.42";"street";"69383_XXXX_774c75";;"Boulevard Pinel";;"69003";"Lyon";"69, RhÃ´ne, Auvergne-RhÃ´ne-Alpes (RhÃ´ne-Alpes)";"69383";
"50000";"50600 CHEVREVILLE";;"SAINT-LO";"MANCHE";"48.619894";"-1.050293";"Le Grand Saint-Fresne (ChÃ¨vreville) 50600 Grandparigny";"0.42";"locality";"50391_XXXX_0d0dfe";;"Le Grand Saint-Fresne (ChÃ¨vreville)";;"50600";"Grandparigny";"50, Manche, Normandie (Basse-Normandie)";"50391";
"97433";"CIRQUE DE MAFATE ";;"SALAZIE";"REUNION";"-21.07009";"55.52359";"Route de Be Maho 97433 Salazie";"0.41";"street";"97421_XXXX_6025ba";;"Route de Be Maho";;"97433";"Salazie";"974, La RÃ©union";"97421";
"97424";"205 CD 13";;"SAINT-LEU";"REUNION";"-21.179919";"55.307663";"Chemin Cd 13 le Cap 97424 Saint-Leu";"0.41";"street";"97413_XXXX_55323b";;"Chemin Cd 13 le Cap";;"97424";"Saint-Leu";"974, La RÃ©union";"97413";
"31470";"31470 FOSORBES";;"SAINT LYS";"HAUTE GARONNE";"43.54087";"1.189131";"Route de Saint-Lys 31470 Fontenilles";"0.41";"street";"31188_XXXX_b78990";;"Route de Saint-Lys";;"31470";"Fontenilles";"31, Haute-Garonne, Occitanie (Midi-PyrÃ©nÃ©es)";"31188";
"97438";"LEPERVANCHE APT 2";;"SAINTE-MARIE";"REUNION";"-20.89778";"55.533525";"Rue AndrÃ© Lardy 97438 Sainte-Marie";"0.41";"street";"97418_0177_27d774";;"Rue AndrÃ© Lardy";;"97438";"Sainte-Marie";"974, La RÃ©union";"97418";
"97421";"GOL LES HAUTS";;"SAINT-LOUIS";"REUNION";"-21.278995";"55.399115";"Pln du Gol 97421 Saint-Louis";"0.41";"locality";"97414_XXXX_686070";;"Pln du Gol";;"97421";"Saint-Louis";"974, La RÃ©union";"97414";
"97460";"FLEURIMONT  14 CHE GREVILEAS ST PAUL";;"SAINT-PAUL";"REUNION";"-21.040508";"55.271506";"Chemin Grevileas 97460 Saint-Paul";"0.41";"street";"97415_XXXX_3c38dd";;"Chemin Grevileas";;"97460";"Saint-Paul";"974, La RÃ©union";"97415";
